"election"	"state"	"year"	"pollName"	"startDate"	"endDate"	"numberOfRespondents"	"democratic"	"republican"	"someoneElse"	"undecided"	"refuseToAnswer"	"populationType"	"Mode"	"electionDate"	"finalTwoPartyVSDemocratic"	"finalTwoPartyVSRepublican"
"Gov"	"MN"	2010	"SurveyUSA"	"8/2/10"	"2010-08-04"	1326	46	32	"9.00"	NA	NA	"LV"	NA	"2010-11-02"	50.287687	49.712313
"Gov"	"MN"	2010	"Star Tribune"	"7/26/10"	"2010-07-29"	831	40	30	"13.00"	NA	NA	"RV"	NA	"2010-11-02"	50.287687	49.712313
"Gov"	"MN"	2010	"Rasmussen Reports"	"7/19/10"	"2010-07-19"	500	40	36	"10.00"	NA	NA	"LV"	NA	"2010-11-02"	50.287687	49.712313
"Gov"	"MN"	2010	"SurveyUSA"	"6/14/10"	"2010-06-16"	1617	38	35	"12.00"	NA	NA	"LV"	NA	"2010-11-02"	50.287687	49.712313
"Gov"	"MN"	2010	"Rasmussen Reports"	"5/24/10"	"2010-05-24"	500	35	37	"12.00"	NA	NA	"LV"	NA	"2010-11-02"	50.287687	49.712313
"Gov"	"MN"	2010	"Minn. Pub. Radio"	"5/13/10"	"2010-05-16"	701	35	31	"9.00"	NA	NA	"A"	NA	"2010-11-02"	50.287687	49.712313
"Gov"	"MN"	2010	"SurveyUSA"	"5/3/10"	"2010-05-05"	588	34	42	"9.00"	NA	NA	"LV"	NA	"2010-11-02"	50.287687	49.712313
"Gov"	"MN"	2010	"Rasmussen Reports"	"3/10/10"	"2010-03-10"	500	38	35	"7.00"	NA	NA	"LV"	NA	"2010-11-02"	50.287687	49.712313
"Gov"	"OR"	2010	"Portland Tribune"	"10/30/10"	"2010-10-31"	1000	46	43	""	NA	NA	"LV"	NA	"2010-11-02"	50.61728395	49.38271605
"Gov"	"OR"	2010	"SurveyUSA"	"10/23/10"	"2010-10-28"	580	48	41	""	NA	NA	"LV"	NA	"2010-11-02"	51.12016293	48.87983707
"Gov"	"OR"	2010	"Rasmussen Reports"	"10/25/10"	"2010-10-25"	750	46	49	""	NA	NA	"LV"	NA	"2010-11-02"	51.61290323	48.38709677
"Gov"	"OR"	2010	"Portland Tribune"	"10/24/10"	"2010-10-25"	500	43	46	""	NA	NA	"LV"	NA	"2010-11-02"	52.09580838	47.90419162
"Gov"	"OR"	2010	"The Oregonian/Elway"	"10/18/10"	"2010-10-19"	500	45	44	""	NA	NA	"LV"	NA	"2010-11-02"	52.56916996	47.43083004
"Gov"	"OR"	2010	"Daily Kos/PPP (D)"	"10/16/10"	"2010-10-17"	1229	48	47	""	NA	NA	"LV"	NA	"2010-11-02"	53.0332681	46.9667319
"Gov"	"OR"	2010	"SurveyUSA"	"10/12/10"	"2010-10-14"	652	46	45	""	NA	NA	"LV"	NA	"2010-11-02"	53.48837209	46.51162791
"Gov"	"OR"	2010	"Rasmussen Reports"	"10/10/10"	"2010-10-10"	750	48	46	""	NA	NA	"LV"	NA	"2010-11-02"	53.93474088	46.06525912
"Gov"	"OR"	2010	"SurveyUSA"	"9/12/10"	"2010-09-14"	562	43	49	""	NA	NA	"LV"	NA	"2010-11-02"	54.37262357	45.62737643
"Gov"	"OR"	2010	"Riley Research"	"8/31/10"	"2010-09-09"	392	40	39	""	NA	NA	"LV"	NA	"2010-11-02"	54.80225989	45.19774011
"Gov"	"OR"	2010	"Rasmussen Reports"	"9/8/10"	"2010-09-08"	750	44	49	""	NA	NA	"LV"	NA	"2010-11-02"	55.2238806	44.7761194
"Gov"	"OR"	2010	"Rasmussen Reports"	"8/22/10"	"2010-08-22"	750	45	49	""	NA	NA	"LV"	NA	"2010-11-02"	55.63770795	44.36229205
"Gov"	"OR"	2010	"SurveyUSA"	"7/25/10"	"2010-07-27"	567	44	46	""	NA	NA	"LV"	NA	"2010-11-02"	56.04395604	43.95604396
"Gov"	"OR"	2010	"Rasmussen Reports"	"7/26/10"	"2010-07-26"	750	44	47	""	NA	NA	"LV"	NA	"2010-11-02"	56.44283122	43.55716878
"Gov"	"OR"	2010	"Magellan Strategies (R)"	"6/28/10"	"2010-06-28"	963	40	41	""	NA	NA	"LV"	NA	"2010-11-02"	56.83453237	43.16546763
"Gov"	"OR"	2010	"Rasmussen Reports"	"6/17/10"	"2010-06-17"	500	45	47	""	NA	NA	"LV"	NA	"2010-11-02"	57.21925134	42.78074866
"Gov"	"OR"	2010	"SurveyUSA"	"6/7/10"	"2010-06-09"	566	40	47	""	NA	NA	"LV"	NA	"2010-11-02"	57.59717314	42.40282686
"Gov"	"OR"	2010	"Rasmussen Reports"	"5/20/10"	"2010-05-20"	500	44	45	""	NA	NA	"LV"	NA	"2010-11-02"	57.96847636	42.03152364
"Gov"	"OR"	2010	"Rasmussen Reports"	"4/26/10"	"2010-04-26"	500	41	41	""	NA	NA	"LV"	NA	"2010-11-02"	58.33333333	41.66666667
"Gov"	"OR"	2010	"Moore Info. (R)"	"2/20/10"	"2010-02-21"	500	45	33	""	NA	NA	"LV"	NA	"2010-11-02"	58.6919105	41.3080895
"Gov"	"OH"	2010	"Ohio Poll/Univ of Cin."	"10/27/10"	"2010-10-31"	930	48	52	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"FOX News/POR-Rasmussen"	"10/30/10"	"2010-10-30"	1000	44	48	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"PPP (D)"	"10/28/10"	"2010-10-30"	1356	48	49	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"Quinnipiac"	"10/25/10"	"2010-10-30"	848	46	47	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"Columbus Dispatch*"	"10/20/10"	"2010-10-29"	1445	47	49	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"Rasmussen Reports"	"10/26/10"	"2010-10-26"	750	44	48	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"SurveyUSA"	"10/22/10"	"2010-10-26"	613	44	49	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"Quinnipiac"	"10/18/10"	"2010-10-24"	686	43	49	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"FOX News/POR-Rasmussen"	"10/23/10"	"2010-10-23"	1000	43	47	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"CNN/Time"	"10/15/10"	"2010-10-19"	863	48	47	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"Ohio Poll/Univ of Cin."	"10/14/10"	"2010-10-18"	839	47	49	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"Quinnipiac"	"10/12/10"	"2010-10-17"	1188	41	51	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"FOX News/POR-Rasmussen"	"10/16/10"	"2010-10-16"	1000	43	49	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"Ohio Poll/Univ of Cin."	"10/8/10"	"2010-10-13"	705	43	51	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"Rasmussen Reports"	"10/11/10"	"2010-10-11"	750	45	48	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"FOX News/POR-Rasmussen"	"10/9/10"	"2010-10-09"	1000	42	47	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"Suffolk University"	"10/4/10"	"2010-10-06"	500	42	46	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"Quinnipiac"	"9/29/10"	"2010-10-03"	1025	41	50	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"FOX News/POR-Rasmussen"	"10/2/10"	"2010-10-02"	1000	43	49	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"Rasmussen Reports"	"9/27/10"	"2010-09-27"	500	42	50	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"CBS News/NY Times"	"9/23/10"	"2010-09-27"	941	42	43	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"FOX News/POR-Rasmussen"	"9/25/10"	"2010-09-25"	1000	43	45	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"Reuters/Ipsos"	"9/23/10"	"2010-09-25"	440	46	47	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"Ohio Poll/Univ of Cin."	"9/16/10"	"2010-09-20"	852	45	49	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"FOX News/POR-Rasmussen"	"9/18/10"	"2010-09-18"	1000	41	47	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"CNN/Time"	"9/10/10"	"2010-09-14"	820	44	51	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"Quinnipiac"	"9/9/10"	"2010-09-14"	730	37	54	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"Rasmussen Reports"	"9/13/10"	"2010-09-13"	750	43	50	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"SurveyUSA"	"9/10/10"	"2010-09-13"	641	40	52	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"FOX News/POR-Rasmussen"	"9/11/10"	"2010-09-11"	1000	43	48	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"Columbus Dispatch*"	"8/25/10"	"2010-09-03"	1622	37	49	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"Rasmussen Reports"	"8/30/10"	"2010-08-30"	750	40	52	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"PPP (D)"	"8/27/10"	"2010-08-29"	475	40	50	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"Rasmussen Reports"	"8/16/10"	"2010-08-16"	750	42	52	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"Reuters/Ipsos"	"8/6/10"	"2010-08-08"	417	39	48	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"Rasmussen Reports"	"8/2/10"	"2010-08-02"	750	42	45	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"Rasmussen Reports"	"7/19/10"	"2010-07-19"	750	43	48	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"Rasmussen Reports"	"6/29/10"	"2010-06-29"	500	40	47	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"PPP (D)"	"6/26/10"	"2010-06-27"	482	41	43	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"Quinnipiac"	"6/22/10"	"2010-06-27"	1107	43	38	""	NA	NA	"RV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"Rasmussen Reports"	"6/3/10"	"2010-06-03"	500	42	47	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"Ohio Poll/Univ of Cin."	"5/11/10"	"2010-05-20"	668	49	44	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"Rasmussen Reports"	"5/5/10"	"2010-05-05"	500	45	46	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"Quinnipiac"	"4/21/10"	"2010-04-26"	1568	44	38	""	NA	NA	"RV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"R2000/Daily Kos (D)**"	"4/5/10"	"2010-04-07"	600	45	40	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"Rasmussen Reports"	"3/30/10"	"2010-03-30"	500	45	46	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"Quinnipiac"	"3/23/10"	"2010-03-29"	1526	43	38	""	NA	NA	"RV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"PPP (D)"	"3/20/10"	"2010-03-21"	630	37	42	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"Rasmussen Reports"	"3/4/10"	"2010-03-04"	500	38	49	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"Quinnipiac"	"2/16/10"	"2010-02-21"	1662	44	39	""	NA	NA	"RV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"Rasmussen Reports"	"2/5/10"	"2010-02-06"	500	41	47	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"Ohio Poll/Univ of Cin."	"1/13/10"	"2010-01-19"	808	45	51	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"Rasmussen Reports"	"1/12/10"	"2010-01-12"	500	40	47	""	NA	NA	"LV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"OH"	2010	"ORL/Wenzel Strategies (R)"	"1/8/10"	"2010-01-12"	1001	33	43	""	NA	NA	"RV"	NA	"2010-11-02"	48.59521332	51.40478668
"Gov"	"IL"	2010	"PP (D)"	"10/30/10"	"2010-10-31"	814	40	45	""	NA	NA	"LV"	NA	"2010-11-02"	50.26968716	49.73031284
"Gov"	"IL"	2010	"FOX News/POR-Rasmussen"	"10/30/10"	"2010-10-30"	1000	38	44	""	NA	NA	"LV"	NA	"2010-11-02"	50.26968716	49.73031284
"Gov"	"IL"	2010	"FOX News/POR-Rasmussen"	"10/23/10"	"2010-10-23"	1000	39	44	""	NA	NA	"LV"	NA	"2010-11-02"	50.26968716	49.73031284
"Gov"	"IL"	2010	"Chicago Tribune"	"10/18/10"	"2010-10-22"	700	39	43	""	NA	NA	"LV"	NA	"2010-11-02"	50.26968716	49.73031284
"Gov"	"IL"	2010	"Rasmussen Reports"	"10/20/10"	"2010-10-20"	750	37	45	""	NA	NA	"LV"	NA	"2010-11-02"	50.26968716	49.73031284
"Gov"	"IL"	2010	"Post-Dispatch/Mason-Dixon"	"10/18/10"	"2010-10-20"	625	40	44	""	NA	NA	"LV"	NA	"2010-11-02"	50.26968716	49.73031284
"Gov"	"IL"	2010	"PPP (D)"	"10/14/10"	"2010-10-16"	557	41	42	""	NA	NA	"LV"	NA	"2010-11-02"	50.26968716	49.73031284
"Gov"	"IL"	2010	"Rasmussen Reports"	"10/12/10"	"2010-10-12"	750	40	46	""	NA	NA	"LV"	NA	"2010-11-02"	50.26968716	49.73031284
"Gov"	"IL"	2010	"The Simon Poll/SIU"	"9/30/10"	"2010-10-10"	758	30	38	""	NA	NA	"LV"	NA	"2010-11-02"	50.26968716	49.73031284
"Gov"	"IL"	2010	"Rasmussen Reports"	"10/4/10"	"2010-10-04"	500	38	46	""	NA	NA	"LV"	NA	"2010-11-02"	50.26968716	49.73031284
"Gov"	"IL"	2010	"Suffolk University"	"9/30/10"	"2010-10-03"	500	43	37	""	NA	NA	"LV"	NA	"2010-11-02"	50.26968716	49.73031284
"Gov"	"IL"	2010	"CNN/Time"	"9/24/10"	"2010-09-28"	828	38	40	""	NA	NA	"LV"	NA	"2010-11-02"	50.26968716	49.73031284
"Gov"	"IL"	2010	"Chicago Tribune"	"9/24/10"	"2010-09-28"	600	39	38	""	NA	NA	"LV"	NA	"2010-11-02"	50.26968716	49.73031284
"Gov"	"IL"	2010	"PPP (D)"	"9/23/10"	"2010-09-26"	470	35	42	""	NA	NA	"LV"	NA	"2010-11-02"	50.26968716	49.73031284
"Gov"	"IL"	2010	"FOX News/POR-Rasmussen"	"9/25/10"	"2010-09-25"	1000	36	46	""	NA	NA	"LV"	NA	"2010-11-02"	50.26968716	49.73031284
"Gov"	"IL"	2010	"WeAskAmerica"	"9/13/10"	"2010-09-13"	1330	32	42	""	NA	NA	"LV"	NA	"2010-11-02"	50.26968716	49.73031284
"Gov"	"IL"	2010	"Rasmussen Reports"	"9/12/10"	"2010-09-12"	750	37	50	""	NA	NA	"LV"	NA	"2010-11-02"	50.26968716	49.73031284
"Gov"	"IL"	2010	"Chicago Tribune"	"8/28/10"	"2010-09-01"	600	32	37	""	NA	NA	"LV"	NA	"2010-11-02"	50.26968716	49.73031284
"Gov"	"IL"	2010	"Rasmussen Reports"	"8/23/10"	"2010-08-23"	750	41	49	""	NA	NA	"LV"	NA	"2010-11-02"	50.26968716	49.73031284
"Gov"	"IL"	2010	"PPP (D)"	"8/14/10"	"2010-08-15"	576	30	39	""	NA	NA	"LV"	NA	"2010-11-02"	50.26968716	49.73031284
"Gov"	"IL"	2010	"Rasmussen Reports"	"8/9/10"	"2010-08-09"	750	35	48	""	NA	NA	"LV"	NA	"2010-11-02"	50.26968716	49.73031284
"Gov"	"IL"	2010	"Rasmussen Reports"	"7/26/10"	"2010-07-26"	750	37	44	""	NA	NA	"LV"	NA	"2010-11-02"	50.26968716	49.73031284
"Gov"	"IL"	2010	"Rasmussen Reports"	"7/7/10"	"2010-07-07"	500	40	43	""	NA	NA	"LV"	NA	"2010-11-02"	50.26968716	49.73031284
"Gov"	"IL"	2010	"PPP (D)"	"6/12/10"	"2010-06-13"	552	30	34	""	NA	NA	"LV"	NA	"2010-11-02"	50.26968716	49.73031284
"Gov"	"IL"	2010	"Rasmussen Reports"	"6/7/10"	"2010-06-07"	500	36	47	""	NA	NA	"LV"	NA	"2010-11-02"	50.26968716	49.73031284
"Gov"	"IL"	2010	"R2000/Daily Kos (D)**"	"5/3/10"	"2010-05-05"	600	36	39	""	NA	NA	"LV"	NA	"2010-11-02"	50.26968716	49.73031284
"Gov"	"IL"	2010	"Rasmussen Reports"	"4/28/10"	"2010-04-28"	500	38	45	""	NA	NA	"LV"	NA	"2010-11-02"	50.26968716	49.73031284
"Gov"	"IL"	2010	"Rasmussen Reports"	"4/5/10"	"2010-04-05"	500	38	45	""	NA	NA	"LV"	NA	"2010-11-02"	50.26968716	49.73031284
"Gov"	"IL"	2010	"PPP (D)"	"4/1/10"	"2010-04-05"	591	33	43	""	NA	NA	"LV"	NA	"2010-11-02"	50.26968716	49.73031284
"Gov"	"IL"	2010	"Rasmussen Reports"	"3/8/10"	"2010-03-08"	500	37	47	""	NA	NA	"LV"	NA	"2010-11-02"	50.26968716	49.73031284
"Gov"	"IL"	2010	"R2000/Daily Kos (D)**"	"2/22/10"	"2010-02-24"	600	47	32	""	NA	NA	"LV"	NA	"2010-11-02"	50.26968716	49.73031284
"Gov"	"MA"	2010	"Western NE University"	"10/24/10"	"2010-10-28"	361	42	37	"11.00"	NA	NA	"LV"	NA	"2010-11-02"	53.48066298	46.51933702
"Gov"	"MA"	2010	"Rasmussen Reports"	"10/27/10"	"2010-10-27"	750	46	44	"6.00"	NA	NA	"LV"	NA	"2010-11-02"	53.48066298	46.51933702
"Gov"	"MA"	2010	"Suffolk/7News"	"10/25/10"	"2010-10-27"	500	46	39	"9.00"	NA	NA	"LV"	NA	"2010-11-02"	53.48066298	46.51933702
"Gov"	"MA"	2010	"Boston Globe/UNH"	"10/17/10"	"2010-10-22"	519	43	39	"8.00"	NA	NA	"LV"	NA	"2010-11-02"	53.48066298	46.51933702
"Gov"	"MA"	2010	"Western NE University"	"10/16/10"	"2010-10-21"	400	44	36	"8.00"	NA	NA	"LV"	NA	"2010-11-02"	53.48066298	46.51933702
"Gov"	"MA"	2010	"Rasmussen Reports"	"10/16/10"	"2010-10-16"	750	47	42	"6.00"	NA	NA	"LV"	NA	"2010-11-02"	53.48066298	46.51933702
"Gov"	"MA"	2010	"Suffolk/7News"	"10/10/10"	"2010-10-12"	500	46	39	"10.00"	NA	NA	"LV"	NA	"2010-11-02"	53.48066298	46.51933702
"Gov"	"MA"	2010	"Rasmussen Reports"	"9/28/10"	"2010-09-28"	750	47	42	"6.00"	NA	NA	"LV"	NA	"2010-11-02"	53.48066298	46.51933702
"Gov"	"MA"	2010	"Western NE University"	"9/19/10"	"2010-09-23"	402	39	33	"16.00"	NA	NA	"LV"	NA	"2010-11-02"	53.48066298	46.51933702
"Gov"	"MA"	2010	"Boston Globe/UNH"	"9/17/10"	"2010-09-22"	471	35	34	"11.00"	NA	NA	"LV"	NA	"2010-11-02"	53.48066298	46.51933702
"Gov"	"MA"	2010	"Suffolk/7News"	"9/16/10"	"2010-09-19"	500	41	34	"14.00"	NA	NA	"RV"	NA	"2010-11-02"	53.48066298	46.51933702
"Gov"	"MA"	2010	"Rasmussen Reports"	"9/15/10"	"2010-09-15"	500	45	42	"5.00"	NA	NA	"LV"	NA	"2010-11-02"	53.48066298	46.51933702
"Gov"	"MA"	2010	"Rasmussen Reports"	"9/1/10"	"2010-09-01"	500	44	42	"8.00"	NA	NA	"LV"	NA	"2010-11-02"	53.48066298	46.51933702
"Gov"	"MA"	2010	"State House News"	"8/29/10"	"2010-08-31"	362	34	28	"18.00"	NA	NA	"RV"	NA	"2010-11-02"	53.48066298	46.51933702
"Gov"	"MA"	2010	"Rasmussen Reports"	"7/22/10"	"2010-07-22"	500	38	32	"17.00"	NA	NA	"LV"	NA	"2010-11-02"	53.48066298	46.51933702
"Gov"	"MA"	2010	"Boston Globe/UNH"	"6/17/10"	"2010-06-23"	497	38	31	"9.00"	NA	NA	"LV"	NA	"2010-11-02"	53.48066298	46.51933702
"Gov"	"MA"	2010	"Rasmussen Reports"	"6/21/10"	"2010-06-21"	500	41	34	"16.00"	NA	NA	"LV"	NA	"2010-11-02"	53.48066298	46.51933702
"Gov"	"MA"	2010	"Suffolk/7News"	"5/20/10"	"2010-05-23"	500	42	29	"14.00"	NA	NA	"RV"	NA	"2010-11-02"	53.48066298	46.51933702
"Gov"	"MA"	2010	"Rasmussen Reports"	"5/10/10"	"2010-05-10"	500	45	31	"14.00"	NA	NA	"LV"	NA	"2010-11-02"	53.48066298	46.51933702
"Gov"	"MA"	2010	"Western NE University"	"4/11/10"	"2010-04-15"	528	34	27	"29.00"	NA	NA	"A"	NA	"2010-11-02"	53.48066298	46.51933702
"Gov"	"MA"	2010	"Rasmussen Reports"	"4/5/10"	"2010-04-05"	500	35	27	"23.00"	NA	NA	"LV"	NA	"2010-11-02"	53.48066298	46.51933702
"Gov"	"MA"	2010	"Rasmussen Reports"	"3/8/10"	"2010-03-08"	500	35	32	"19.00"	NA	NA	"LV"	NA	"2010-11-02"	53.48066298	46.51933702
"Gov"	"MA"	2010	"Suffolk/7News"	"2/21/10"	"2010-02-24"	500	33	25	"23.00"	NA	NA	"RV"	NA	"2010-11-02"	53.48066298	46.51933702
"Gov"	"MA"	2010	"Boston Globe"	"1/2/10"	"2010-01-06"	554	30	19	"23.00"	NA	NA	"LV"	NA	"2010-11-02"	53.48066298	46.51933702
"Gov"	"IN"	2008	"PPP (D)"	"10/31/08"	"2008-11-02"	2634	37	60	""	NA	NA	"LV"	NA	"2008-11-04"	40.96016343	59.03983657
"Gov"	"IN"	2008	"Downs Center/SUSA"	"10/27/08"	"2008-10-30"	900	38	55	""	NA	NA	"LV"	NA	"2008-11-04"	40.96016343	59.03983657
"Gov"	"IN"	2008	"Indy Star/Selzer"	"10/26/08"	"2008-10-28"	606	36	54	""	NA	NA	"LV"	NA	"2008-11-04"	40.96016343	59.03983657
"Gov"	"IN"	2008	"Research 2000"	"10/23/08"	"2008-10-25"	600	41	53	""	NA	NA	"LV"	NA	"2008-11-04"	40.96016343	59.03983657
"Gov"	"IN"	2008	"Howey-Gauge"	"10/23/08"	"2008-10-24"	600	30	61	""	NA	NA	"LV"	NA	"2008-11-04"	40.96016343	59.03983657
"Gov"	"IN"	2008	"PPP (D)"	"10/18/08"	"2008-10-19"	1411	36	57	""	NA	NA	"LV"	NA	"2008-11-04"	40.96016343	59.03983657
"Gov"	"IN"	2008	"Research 2000"	"9/29/08"	"2008-10-03"	800	45	49	""	NA	NA	"LV"	NA	"2008-11-04"	40.96016343	59.03983657
"Gov"	"IN"	2008	"Research 2000"	"9/28/08"	"2008-09-30"	600	46	47	""	NA	NA	"LV"	NA	"2008-11-04"	40.96016343	59.03983657
"Gov"	"IN"	2008	"SurveyUSA"	"9/28/08"	"2008-09-29"	687	37	53	""	NA	NA	"LV"	NA	"2008-11-04"	40.96016343	59.03983657
"Gov"	"IN"	2008	"Rasmussen"	"9/17/08"	"2008-09-18"	500	40	56	""	NA	NA	"LV"	NA	"2008-11-04"	40.96016343	59.03983657
"Gov"	"IN"	2008	"Indy Star/Selzer"	"9/14/08"	"2008-09-16"	600	42	46	""	NA	NA	"LV"	NA	"2008-11-04"	40.96016343	59.03983657
"Gov"	"IN"	2008	"Howey-Gauge"	"8/30/08"	"2008-09-02"	500	35	53	""	NA	NA	"LV"	NA	"2008-11-04"	40.96016343	59.03983657
"Gov"	"IN"	2008	"SurveyUSA"	"8/16/08"	"2008-08-18"	645	38	52	""	NA	NA	"LV"	NA	"2008-11-04"	40.96016343	59.03983657
"Gov"	"IN"	2008	"SurveyUSA"	"6/21/08"	"2008-06-23"	627	45	50	""	NA	NA	"LV"	NA	"2008-11-04"	40.96016343	59.03983657
"Gov"	"IN"	2008	"SurveyUSA"	"6/10/08"	"2008-06-12"	452	49	49	""	NA	NA	"RV"	NA	"2008-11-04"	40.96016343	59.03983657
"Gov"	"IN"	2008	"Indiana Legislative Insight"	"5/27/08"	"2008-06-01"	601	35	51	""	NA	NA	"RV"	NA	"2008-11-04"	40.96016343	59.03983657
"Gov"	"IN"	2008	"Howey-Gauge"	"4/23/08"	"2008-04-24"	600	36	55	""	NA	NA	"LV"	NA	"2008-11-04"	40.96016343	59.03983657
"Gov"	"IN"	2008	"Research 2000"	"4/21/08"	"2008-04-24"	600	45	45	""	NA	NA	"LV"	NA	"2008-11-04"	40.96016343	59.03983657
"Gov"	"MO"	2008	"PPP (D)"	"10/31/08"	"2008-11-02"	1343	58	38	""	NA	NA	"LV"	NA	"2008-11-04"	59.65270684	40.34729316
"Gov"	"MO"	2008	"SurveyUSA"	"10/30/08"	"2008-11-02"	674	54	39	""	NA	NA	"LV"	NA	"2008-11-04"	59.65270684	40.34729316
"Gov"	"MO"	2008	"SurveyUSA"	"10/25/08"	"2008-10-26"	672	55	38	""	NA	NA	"LV"	NA	"2008-11-04"	59.65270684	40.34729316
"Gov"	"MO"	2008	"Research 2000"	"10/20/08"	"2008-10-23"	800	55	41	""	NA	NA	"LV"	NA	"2008-11-04"	59.65270684	40.34729316
"Gov"	"MO"	2008	"Rasmussen"	"10/14/08"	"2008-10-14"	700	57	38	""	NA	NA	"LV"	NA	"2008-11-04"	59.65270684	40.34729316
